125.45,8.04,-0.22,3.51
123.97,6.64,3.18,-0.72
123.74,8.19,-2.72,-2.38
119.22,10.75,0.83,1.19
119.20,10.51,-0.78,-0.70
92.13,19.77,-4.16,3.95
95.94,16.57,-3.45,2.43
97.94,12.27,-0.55,6.19
100.72,5.37,-5.01,7.61
101.74,4.93,2.96,-6.74
100.14,10.91,0.25,-5.22
102.20,11.95,-4.38,3.15
105.85,10.41,-2.93,-0.08
107.44,13.39,-0.23,-5.89
108.04,19.04,-0.98,-5.39
110.61,21.77,-4.16,-0.08
115.76,23.37,-6.14,-3.12
120.06,27.59,-2.45,-5.32
121.00,31.45,0.55,-2.40
121.25,34.77,-1.04,-4.25
119.67,37.55,4.19,-1.31
119.60,39.18,-4.04,-1.94
123.37,39.61,-3.50,1.07
125.64,37.13,-1.03,3.90
127.24,36.82,-2.18,-3.28
129.12,40.25,-1.59,-3.58
134.34,44.67,-8.85,-5.26
139.75,49.86,-1.95,-5.13
138.91,53.25,3.62,-1.64
138.94,56.23,-3.67,-4.32
144.67,58.92,-7.80,-1.07
151.20,59.28,-5.26,0.36
155.32,60.39,-2.98,-2.58
158.36,61.20,-3.09,0.95
161.84,61.23,-3.89,-1.00
160.09,59.74,7.39,3.97
156.41,54.42,-0.02,6.67
159.12,52.98,-5.40,-3.79
162.37,56.11,-1.10,-2.46
163.70,58.62,-1.56,-2.55
167.45,60.03,-5.94,-0.28
173.94,61.39,-7.04,-2.45
177.83,63.45,-0.74,-1.67
178.84,64.59,-1.28,-0.59
-178.50,65.38,-2.74,-0.49
-175.30,65.19,-3.67,0.89
-172.30,65.56,-2.33,-1.64
-173.81,67.08,5.35,-1.40
-177.64,68.10,2.32,-0.64
174.54,69.54,8.68,-0.89
168.94,69.81,2.52,0.36
163.80,69.88,7.76,-0.51
155.34,70.71,9.15,-1.14
148.84,71.75,3.85,-0.93
146.48,72.30,0.88,-0.18
142.82,72.31,6.44,0.16
137.55,71.87,4.11,0.72
133.01,71.19,4.96,0.65
128.31,71.55,4.43,-1.38
127.52,72.63,-2.84,-0.78
126.02,73.15,5.84,-0.26
118.22,73.33,9.76,-0.09
111.89,73.54,2.91,-0.34
109.16,73.72,2.55,-0.01
110.44,74.66,-5.11,-1.88
109.66,76.00,6.65,-0.80
105.22,76.96,2.24,-1.12
101.89,76.81,4.41,1.43
97.41,76.02,4.57,0.14
92.40,75.76,5.44,0.38
101.63,78.47,0.65,1.22
101.27,78.45,0.09,-1.18
97.16,79.36,-5.73,-0.14
97.66,79.06,4.71,0.75
95.38,79.17,-0.13,-0.97
96.35,79.64,-1.82,0.03
93.92,80.14,3.07,0.96
93.73,80.10,-2.68,-0.88
91.36,79.62,0.06,0.00
141.74,75.75,-6.39,0.60
142.62,75.22,4.63,0.46
138.79,75.22,3.03,-0.45
137.78,75.71,-1.02,-0.54
146.92,75.01,-1.67,0.56
146.80,74.90,1.90,-0.33
141.46,73.86,-0.04,0.04
3.29,-71.12,-6.56,-1.11
10.80,-70.50,-8.47,-0.13
20.07,-70.59,-10.06,0.31
29.23,-69.92,-8.27,-1.65
35.91,-69.44,-5.09,0.67
40.66,-68.97,-4.39,-1.61
44.72,-67.69,-3.74,-0.93
47.97,-67.09,-2.76,-0.27
51.12,-66.47,-3.55,-0.99
55.68,-66.59,-5.56,1.23
61.03,-67.39,-5.14,0.38
67.11,-68.00,-7.03,0.83
69.94,-69.38,1.39,1.95
72.72,-69.90,-6.96,-0.92
82.14,-68.04,-11.88,-2.80
91.53,-66.58,-6.90,-0.12
98.25,-66.31,-6.55,-0.43
106.42,-66.00,-9.78,-0.18
114.97,-66.39,-7.33,0.96
122.44,-66.56,-7.60,-0.63
129.66,-66.21,-6.85,-0.06
136.47,-66.45,-6.76,0.54
143.36,-67.34,-7.01,1.24
150.25,-68.39,-6.79,0.86
156.80,-69.19,-6.29,0.75
162.02,-70.12,-4.16,1.10
167.14,-71.31,-6.09,1.27
167.94,-73.29,4.51,2.70
164.75,-76.12,1.86,2.96
162.96,-78.28,1.72,1.35
164.41,-80.90,-4.62,3.89
171.15,-83.35,-8.86,1.02
-163.26,-84.89,-30.60,1.03
-150.46,-83.26,5.00,-4.28
-153.45,-80.31,0.99,-1.62
-152.59,-78.49,-2.71,-2.02
-148.99,-76.96,-4.50,-1.04
-142.21,-75.80,-9.06,-1.28
-134.66,-74.89,-6.05,-0.53
-127.34,-74.52,-8.58,-0.22
-118.91,-74.19,-8.29,-0.44
-113.34,-74.69,-2.85,1.44
-108.48,-75.09,-6.86,-0.64
-102.97,-74.49,-4.15,-0.56
-100.97,-73.69,0.14,-1.03
-100.66,-73.12,-0.76,-0.12
-96.67,-73.19,-7.22,0.27
-89.23,-73.25,-7.66,-0.15
-82.61,-73.11,-5.58,-0.14
-79.01,-72.78,-1.61,-0.52
-75.06,-72.97,-6.31,0.89
-69.71,-72.25,-4.39,-2.31
-67.54,-70.01,0.06,-2.18
-67.11,-67.88,-0.92,-2.09
-65.47,-66.06,-2.35,-1.55
-61.72,-64.51,-5.16,-1.54
-59.36,-64.06,0.44,0.63
-61.04,-65.16,2.92,1.57
-62.49,-66.30,-0.02,0.72
-64.06,-67.34,3.16,1.36
-64.75,-68.54,-1.79,1.05
-62.77,-69.97,-2.16,1.80
-61.29,-71.79,-0.80,1.84
-60.98,-73.50,0.18,1.59
-62.20,-75.09,2.26,1.58
-69.69,-76.47,12.72,1.18
-79.55,-77.09,6.99,0.06
-78.67,-78.97,-8.74,3.71
-65.35,-81.48,-17.90,1.31
-49.43,-81.90,-13.94,-0.49
-37.03,-80.91,-10.86,-1.48
-32.80,-79.69,2.41,-0.97
-33.24,-78.24,-1.53,-1.92
-29.38,-76.73,-6.20,-1.10
-21.73,-74.81,-9.10,-2.73
-14.19,-72.73,-5.98,-1.44
-9.93,-72.00,-2.53,-0.03
-7.06,-71.72,-3.22,-0.53
-3.14,-71.59,-4.63,0.29
-0.38,-71.71,-0.89,-0.06
167.80,-77.63,-6.30,-0.52
175.31,-77.81,-8.72,0.88
-172.25,-78.35,-12.98,0.23
-162.09,-78.10,-7.34,-0.74
-59.98,-66.62,2.01,3.99
-61.01,-70.16,0.03,3.08
-57.00,-76.00,-10.01,2.13
-47.11,-77.44,-9.77,0.73
-39.22,-77.91,-6.01,0.23
-30.58,-76.68,-8.90,-2.27
-22.74,-74.29,-6.78,-2.50
-15.76,-72.45,-7.19,-1.18
-9.16,-71.25,-6.01,-1.21
-3.36,-69.90,-5.58,-1.51
2.18,-69.69,-5.50,1.11
7.92,-70.12,-5.98,-0.26
13.71,-69.93,-5.61,-0.12
20.96,-70.05,-8.89,0.35
28.77,-69.75,-6.72,-0.93
32.88,-69.44,-1.49,0.29
72.23,-69.02,-3.35,0.98
83.05,-67.14,-3.25,-1.46
86.87,-66.57,-4.40,0.32
-130.06,-73.94,-11.45,-1.45
-120.50,-73.65,-7.69,0.86
-113.29,-74.36,-6.72,0.56
-107.65,-74.60,-4.57,-0.08
-105.59,-74.66,0.47,0.21
-70.31,-71.37,2.03,2.62
-71.38,-72.27,0.09,-0.83
-73.26,-71.66,3.68,-0.39
-73.44,-71.00,-3.31,-0.91
-71.06,-69.91,-1.45,-1.29
-69.84,-69.69,-1.00,0.87
-46.90,-78.31,-4.61,0.96
-44.37,-79.46,-0.45,1.34
-51.59,-80.04,14.90,-0.18
-54.16,-78.90,-9.76,-2.11
-48.76,-77.83,-1.04,-0.03
-60.69,-80.16,5.12,0.08
-60.78,-80.16,-4.93,-0.08
-162.42,-79.34,-2.44,1.19
-162.41,-79.34,2.42,-1.19
66.82,66.82,0.00,0.00
